id,Start,Start ID,Finish,Finish ID
55301,OTP,1657,LGW,502
55302,OVD,1214,STN,548
55303,PFO,1198,BRS,490
55304,PFO,1198,EDI,535
55305,PFO,1198,LGW,502
55306,PFO,1198,LTN,492
55307,PFO,1198,MAN,478
55308,PMI,3998,BFS,465
55309,PMI,3998,BRS,490
55310,PMI,3998,BSL,4053
55311,PMI,3998,EDI,535
55312,PMI,3998,GLA,534
55313,PMI,3998,GVA,1665
55314,PMI,3998,HAM,342
55315,PMI,3998,LGW,502
55316,PMI,3998,LPL,491
55317,PMI,3998,LTN,492
55318,PMI,3998,MAN,478
55319,PMI,3998,MXP,1524
55320,PMI,3998,NCL,521
55321,PMI,3998,SEN,508
55322,PMI,3998,STN,548
55323,PMI,3998,SXF,337
55324,PMO,1512,FCO,1555
55325,PMO,1512,LGW,502
55326,PMO,1512,MXP,1524
55327,PMO,1512,ORY,1386
55328,PRG,1587,AMS,580
55329,PRG,1587,BRS,490
55330,PRG,1587,CDG,1382
55331,PRG,1587,EDI,535
55332,PRG,1587,FCO,1555
55333,PRG,1587,LGW,502
55334,PRG,1587,MAN,478
55335,PRG,1587,MXP,1524
55336,PRG,1587,STN,548
55337,PRN,1742,BSL,4053
55338,PRN,1742,GVA,1665
55339,PSA,1562,BRS,490
55340,PSA,1562,LGW,502
55341,PSA,1562,LTN,492
55342,PSA,1562,ORY,1386
55343,PSA,1562,SXF,337
55344,RAK,1075,BOD,1264
55345,RAK,1075,BRS,490
55346,RAK,1075,BSL,4053
55347,RAK,1075,CDG,1382
55348,RAK,1075,GVA,1665
55349,RAK,1075,LGW,502
55350,RAK,1075,LYS,1335
55351,RAK,1075,MAN,478
55352,RAK,1075,MXP,1524
55353,RAK,1075,NCE,1354
55354,RAK,1075,STN,548
55355,RAK,1075,SXF,337
55356,RAK,1075,TLS,1273
55357,RHO,1472,LGW,502
55358,RHO,1472,LPL,491
55359,SCQ,1243,BSL,4053
55360,SCQ,1243,GVA,1665
55361,SCQ,1243,LGW,502
55362,SEN,508,AGP,1230
55363,SEN,508,ALC,1212
55364,SEN,508,AMS,580
55365,SEN,508,BCN,1218
55366,SEN,508,EDI,535
55367,SEN,508,FAO,1626
55368,SEN,508,GVA,1665
55369,SEN,508,IBZ,1225
55370,SEN,508,JER,499
55371,SEN,508,KRK,669
55372,SEN,508,PMI,3998
55373,SEN,508,SXF,337
55374,SEN,508,VCE,1551
55375,SKG,1486,BSL,4053
55376,SKG,1486,FCO,1555
55377,SKG,1486,LGW,502
55378,SKG,1486,MAN,478
55379,SKG,1486,SXF,337
55380,SOF,1194,LGW,502
55381,SOF,1194,MAN,478
55382,SOF,1194,STN,548
55383,SOF,1194,SXF,337
55384,SPU,1206,BSL,4053
55385,SPU,1206,GVA,1665
55386,SPU,1206,LGW,502
55387,SSH,4057,LGW,502
55388,SSH,4057,LTN,492
55389,SSH,4057,MAN,478
55390,SSH,4057,MXP,1524
55391,SSH,4057,STN,548
55392,STN,548,AGP,1230
55393,STN,548,AMS,580
55394,STN,548,BFS,465
55395,STN,548,BIO,1216
55396,STN,548,BJV,4315
55397,STN,548,CAG,1519
55398,STN,548,CPH,609
55399,STN,548,DBV,1200
55400,STN,548,DLM,1715
55401,STN,548,EDI,535
55402,STN,548,GLA,534
55403,STN,548,IBZ,1225
55404,STN,548,LJU,1569
55405,STN,548,LYS,1335
55406,STN,548,MUC,346
55407,STN,548,NAP,1561
55408,STN,548,NCE,1354
55409,STN,548,OVD,1214
55410,STN,548,PMI,3998
55411,STN,548,PRG,1587
55412,STN,548,RAK,1075
55413,STN,548,SOF,1194
55414,STN,548,SSH,4057
55415,SUF,1508,MXP,1524
55416,SVQ,1253,BSL,4053
55417,SVQ,1253,GVA,1665
55418,SVQ,1253,LGW,502
55419,SXB,1435,LGW,502
55420,SXF,337,AGA,1064
55421,SXF,337,AGP,1230
55422,SXF,337,AMS,580
55423,SXF,337,ATH,3941
55424,SXF,337,BCN,1218
55425,SXF,337,BRS,490
55426,SXF,337,BRU,302
55427,SXF,337,BSL,4053
55428,SXF,337,BUD,1489
55429,SXF,337,CAG,1519
55430,SXF,337,CPH,609
55431,SXF,337,EDI,535
55432,SXF,337,FCO,1555
55433,SXF,337,GLA,534
55434,SXF,337,GVA,1665
55435,SXF,337,HER,1452
55436,SXF,337,LGW,502
55437,SXF,337,LIS,1638
55438,SXF,337,LPL,491
55439,SXF,337,LTN,492
55440,SXF,337,LYS,1335
55441,SXF,337,MAD,1229
55442,SXF,337,MAN,478
55443,SXF,337,MXP,1524
55444,SXF,337,NAP,1561
55445,SXF,337,NCE,1354
55446,SXF,337,OLB,1520
55447,SXF,337,ORY,1386
55448,SXF,337,PMI,3998
55449,SXF,337,PSA,1562
55450,SXF,337,RAK,1075
55451,SXF,337,SEN,508
55452,SXF,337,SKG,1486
55453,SXF,337,SOF,1194
55454,SXF,337,SZG,1612
55455,SXF,337,TFS,1056
55456,SXF,337,TLV,1590
55457,SXF,337,VCE,1551
55458,SZG,1612,SXF,337
55459,TFS,1056,BRS,490
55460,TFS,1056,BSL,4053
55461,TFS,1056,CDG,1382
55462,TFS,1056,EDI,535
55463,TFS,1056,GVA,1665
55464,TFS,1056,LGW,502
55465,TFS,1056,MAN,478
55466,TFS,1056,SXF,337
55467,TLL,415,LGW,502
55468,TLS,1273,BIA,1321
55469,TLS,1273,BRS,490
55470,TLS,1273,BRU,302
55471,TLS,1273,BSL,4053
55472,TLS,1273,CDG,1382
55473,TLS,1273,FCO,1555
55474,TLS,1273,GVA,1665
55475,TLS,1273,LGW,502
55476,TLS,1273,LIL,1399
55477,TLS,1273,LYS,1335
55478,TLS,1273,NCE,1354
55479,TLS,1273,NTE,1418
55480,TLS,1273,ORY,1386
55481,TLS,1273,RAK,1075
55482,TLV,1590,BSL,4053
55483,TLV,1590,FCO,1555
55484,TLV,1590,GVA,1665
55485,TLV,1590,LGW,502
55486,TLV,1590,LTN,492
55487,TLV,1590,MAN,478
55488,TLV,1590,MXP,1524
55489,TLV,1590,SXF,337
55490,VCE,1551,BSL,4053
55491,VCE,1551,CDG,1382
55492,VCE,1551,GVA,1665
55493,VCE,1551,HAM,342
55494,VCE,1551,LGW,502
55495,VCE,1551,LTN,492
55496,VCE,1551,LYS,1335
55497,VCE,1551,MAN,478
55498,VCE,1551,NAP,1561
55499,VCE,1551,NCE,1354
55500,VCE,1551,ORY,1386
55501,VCE,1551,SEN,508
55502,VCE,1551,SXF,337
55503,VIE,1613,LGW,502
55504,VLC,1246,LGW,502
55505,VRN,1550,LGW,502
55506,ZAG,1208,LGW,502
55507,ZRH,1678,LGW,502
55508,ZRH,1678,LTN,492
55509,ZTH,1488,LGW,502
55510,AER,2965,DME,4029
55511,AER,2965,LBD,6147
55512,AER,2965,SVX,2975
55513,ATH,3941,KRR,2960
55514,BUD,1489,KRR,2960
55515,BUD,1489,ROV,2964
55516,CDG,1382,SVX,2975
55517,CEK,2968,DME,4029
55518,CEK,2968,DWC,8076
55519,CEK,2968,DYU,2979
55520,CEK,2968,LBD,6147
55521,CEK,2968,NMA,6150
55522,CEK,2968,OSS,2913
55523,CEK,2968,PRG,1587
55524,CEK,2968,TAS,2983
55525,CGN,344,DME,4029
55526,DME,4029,AER,2965
55527,DME,4029,CEK,2968
55528,DME,4029,CGN,344
55529,DME,4029,FRU,2912
55530,DME,4029,GBB,8775
55531,DME,4029,GOJ,4274
55532,DME,4029,HTA,2935
55533,DME,4029,IKT,2937
55534,DME,4029,KGD,2952
55535,DME,4029,KRR,2960
55536,DME,4029,KUF,4118
55537,DME,4029,KVD,6089
55538,DME,4029,KZN,2990
55539,DME,4029,LED,2948
55540,DME,4029,LLK,8774
55541,DME,4029,LWN,3965
55542,DME,4029,MRV,2962
55543,DME,4029,NCU,6151
55544,DME,4029,NJC,2972
55545,DME,4029,NVI,6485
55546,DME,4029,OSS,2913
55547,DME,4029,OVB,4078
55548,DME,4029,RMI,1546
55549,DME,4029,ROV,2964
55550,DME,4029,SIP,2942
55551,DME,4029,SVX,2975
55552,DME,4029,TIV,1743
55553,DME,4029,TJU,7563
55554,DME,4029,UFA,2992
55555,DME,4029,UUD,2938
55556,DWC,8076,CEK,2968
55557,DWC,8076,GOJ,4274
55558,DWC,8076,KUF,4118
55559,DWC,8076,MRV,2962
55560,DWC,8076,PEE,2973
55561,DWC,8076,SVX,2975
55562,DXB,2188,KRR,2960
55563,DXB,2188,KUF,4118
55564,DXB,2188,MRV,2962
55565,DXB,2188,SVX,2975
55566,DYU,2979,CEK,2968
55567,DYU,2979,GOJ,4274
55568,DYU,2979,KJA,4374
55569,DYU,2979,KUF,4118
55570,DYU,2979,KZN,2990
55571,DYU,2979,LED,2948
55572,DYU,2979,MRV,2962
55573,DYU,2979,NBC,6969
55574,DYU,2979,ROV,2964
55575,DYU,2979,SVX,2975
55576,DYU,2979,UFA,2992
55577,DYU,2979,VOG,2967
55578,EVN,3964,GOJ,4274
55579,EVN,3964,KUF,4118
55580,EVN,3964,LED,2948
55581,EVN,3964,SVX,2975
55582,FCO,1555,SVX,2975
55583,FRU,2912,DME,4029
55584,FRU,2912,SVX,2975
55585,GBB,8775,DME,4029
55586,GOJ,4274,DME,4029
55587,GOJ,4274,DWC,8076
55588,GOJ,4274,DYU,2979
55589,GOJ,4274,EVN,3964
55590,GOJ,4274,LBD,6147
55591,GOJ,4274,NMA,6150
55592,GOJ,4274,PRG,1587
55593,GOJ,4274,TAS,2983
55594,GYD,2922,SVX,2975
55595,HRB,3400,OVB,4078
55596,HRB,3400,SVX,2975
55597,HTA,2935,DME,4029
55598,IKT,2937,DME,4029
55599,IKT,2937,HRB,3400
55600,KGD,2952,DME,4029
55601,KGD,2952,TAS,2983
55602,KHV,2927,OVB,4078
55603,KJA,4374,DYU,2979
55604,KJA,4374,LBD,6147
55605,KJA,4374,NMA,6150
55606,KJA,4374,SKD,2981
55607,KJA,4374,SVX,2975
55608,KJA,4374,TAS,2983
55609,KLV,1579,SVX,2975
55610,KRR,2960,BUD,1489
55611,KRR,2960,DME,4029
55612,KRR,2960,DXB,2188
55613,KRR,2960,LBD,6147
55614,KRR,2960,MUC,346
55615,KRR,2960,NMA,6150
55616,KRR,2960,PFO,1198
55617,KRR,2960,SKG,1486
55618,KRR,2960,SVX,2975
55619,KRR,2960,TAS,2983
55620,KUF,4118,DME,4029
55621,KUF,4118,DWC,8076
55622,KUF,4118,DXB,2188
55623,KUF,4118,DYU,2979
55624,KUF,4118,EVN,3964
55625,KUF,4118,LBD,6147
55626,KUF,4118,OSS,2913
55627,KUF,4118,TAS,2983
55628,KVD,6089,DME,4029
55629,KZN,2990,DME,4029
55630,KZN,2990,DYU,2979
55631,KZN,2990,LBD,6147
55632,LBD,6147,AER,2965
55633,LBD,6147,CEK,2968
55634,LBD,6147,GOJ,4274
55635,LBD,6147,KJA,4374
55636,LBD,6147,KRR,2960
55637,LBD,6147,KUF,4118
55638,LBD,6147,KZN,2990
55639,LBD,6147,SVX,2975
55640,LBD,6147,UFA,2992
55641,LCA,1197,SVX,2975
55642,LED,2948,DME,4029
55643,LED,2948,DYU,2979
55644,LED,2948,EVN,3964
55645,LED,2948,LLK,8774
55646,LED,2948,ROV,2964
55647,LED,2948,SVX,2975
55648,LED,2948,TIV,1743
55649,LED,2948,TJU,7563
55650,LLK,8774,DME,4029
55651,LLK,8774,LED,2948
55652,LWN,3965,DME,4029
55653,MRV,2962,DME,4029
55654,MRV,2962,DWC,8076
55655,MRV,2962,DXB,2188
55656,MRV,2962,DYU,2979
55657,MRV,2962,SVX,2975
55658,MUC,346,KRR,2960
55659,MUC,346,SVX,2975
55660,NBC,6969,DYU,2979
55661,NCU,6151,DME,4029
55662,NJC,2972,DME,4029
55663,NMA,6150,CEK,2968
55664,NMA,6150,GOJ,4274
55665,NMA,6150,KJA,4374
55666,NMA,6150,KRR,2960
55667,NMA,6150,SVX,2975
55668,NSK,4352,OVB,4078
55669,NSK,4352,SVX,2975
55670,NVI,6485,DME,4029
55671,OSS,2913,CEK,2968
55672,OSS,2913,DME,4029
55673,OSS,2913,KUF,4118
55674,OSS,2913,SVX,2975
55675,OVB,4078,DME,4029
55676,OVB,4078,HRB,3400
55677,OVB,4078,KHV,2927
55678,OVB,4078,NSK,4352
55679,OVB,4078,SVX,2975
55680,OVB,4078,YKS,2923
55681,PEE,2973,DWC,8076
55682,PEK,3364,SVX,2975
55683,PFO,1198,KRR,2960
55684,PRG,1587,CEK,2968
55685,PRG,1587,GOJ,4274
55686,PRG,1587,SVX,2975
55687,RMI,1546,DME,4029
55688,ROV,2964,BUD,1489
55689,ROV,2964,DME,4029
55690,ROV,2964,DYU,2979
55691,ROV,2964,LED,2948
55692,SIP,2942,DME,4029
55693,SKD,2981,KJA,4374
55694,SKD,2981,SVX,2975
55695,SKG,1486,ATH,3941
55696,SVX,2975,AER,2965
55697,SVX,2975,CDG,1382
55698,SVX,2975,DME,4029
55699,SVX,2975,DWC,8076
55700,SVX,2975,DXB,2188
55701,SVX,2975,DYU,2979
55702,SVX,2975,EVN,3964
55703,SVX,2975,FCO,1555
55704,SVX,2975,FRU,2912
55705,SVX,2975,GYD,2922
55706,SVX,2975,HRB,3400
55707,SVX,2975,KJA,4374
55708,SVX,2975,KLV,1579
55709,SVX,2975,KRR,2960
55710,SVX,2975,LBD,6147
55711,SVX,2975,LCA,1197
55712,SVX,2975,LED,2948
55713,SVX,2975,MRV,2962
55714,SVX,2975,MUC,346
55715,SVX,2975,NMA,6150
55716,SVX,2975,NSK,4352
55717,SVX,2975,OSS,2913
55718,SVX,2975,OVB,4078
55719,SVX,2975,PEK,3364
55720,SVX,2975,PRG,1587
55721,SVX,2975,TAS,2983
55722,SVX,2975,TLV,1590
55723,TAS,2983,CEK,2968
55724,TAS,2983,GOJ,4274
55725,TAS,2983,KGD,2952
55726,TAS,2983,KJA,4374
55727,TAS,2983,KRR,2960
55728,TAS,2983,KUF,4118
55729,TAS,2983,SVX,2975
55730,TIV,1743,DME,4029
55731,TIV,1743,LED,2948
55732,TJU,7563,DME,4029
55733,TJU,7563,LED,2948
55734,TJU,7563,SVX,2975
55735,TLV,1590,SVX,2975
55736,UFA,2992,DME,4029
55737,UFA,2992,DYU,2979
55738,UFA,2992,LBD,6147
55739,UUD,2938,DME,4029
55740,VOG,2967,DYU,2979
55741,YKS,2923,OVB,4078
55742,BJM,1120,EBB,1187
55743,BJM,1120,KGL,1165
55744,DAR,1177,EBB,1187
55745,EBB,1187,BJM,1120
55746,EBB,1187,DAR,1177
55747,EBB,1187,JRO,1180
55748,EBB,1187,JUB,1173
55749,EBB,1187,KGL,1165
55750,EBB,1187,MGQ,5687
55751,EBB,1187,NBO,4059
55752,JRO,1180,EBB,1187
55753,JUB,1173,EBB,1187
55754,KGL,1165,BJM,1120
55755,KGL,1165,EBB,1187
55756,MGQ,5687,EBB,1187
55757,NBO,4059,EBB,1187
55758,ABE,4355,ORD,3830
55759,ABJ,253,BRU,302
55760,ABJ,253,LFW,298
55761,ABJ,253,OUA,246
55762,ABQ,4019,DEN,3751
55763,ABQ,4019,IAH,3550
55764,ABQ,4019,LAX,3484
55765,ABQ,4019,ORD,3830
55766,ABQ,4019,SFO,3469
55767,ACA,1783,IAH,3550
55768,ACV,4384,CEC,5727
55769,ACV,4384,SFO,3469
55770,ACV,4384,SMF,3817
55771,ACY,3524,IAH,3550
55772,ACY,3524,ORD,3830
55773,ADD,1107,JED,2072
55774,AEX,3852,IAH,3550
55775,AGU,1785,IAH,3550
55776,AIA,7067,CDR,7066
55777,AKL,2006,LAX,3484
55778,AKL,2006,SFO,3469
55779,ALA,2908,TSE,2910
55780,ALB,3864,CLE,3486
55781,ALB,3864,EWR,3494
55782,ALB,3864,IAD,3714
55783,ALB,3864,ORD,3830
55784,ALS,7073,DEN,3751
55785,ALS,7073,FMN,3743
55786,AMA,3840,DEN,3751
55787,AMA,3840,IAH,3550
55788,AMS,580,EWR,3494
55789,AMS,580,IAD,3714
55790,AMS,580,IAH,3550
55791,AMS,580,ORD,3830
55792,ANC,3774,DEN,3751
55793,ANC,3774,ORD,3830
55794,ANC,3774,SEA,3577
55795,ANU,2874,EWR,3494
55796,AOO,3694,IAD,3714
55797,AOO,3694,JST,4169
55798,ARN,737,EWR,3494
55799,ASB,2976,GYD,2922
55800,ASE,7001,DEN,3751
55801,ASE,7001,LAX,3484
55802,ATL,3682,CLE,3486
55803,ATL,3682,DEN,3751
55804,ATL,3682,EWR,3494
55805,ATL,3682,FRA,340
55806,ATL,3682,IAD,3714
55807,ATL,3682,IAH,3550
55808,ATL,3682,LGA,3697
55809,ATL,3682,ORD,3830
55810,ATL,3682,SFO,3469
55811,ATL,3682,YYZ,193
55812,ATW,4047,ORD,3830
55813,AUA,2895,EWR,3494
55814,AUA,2895,IAD,3714
55815,AUH,2179,FRA,340
55816,AUH,2179,MCT,2194
55817,AUS,3673,CLE,3486
55818,AUS,3673,CUN,1852
55819,AUS,3673,DEN,3751
55820,AUS,3673,EWR,3494
55821,AUS,3673,IAD,3714
55822,AUS,3673,IAH,3550
55823,AUS,3673,LAX,3484
55824,AUS,3673,ORD,3830
55825,AUS,3673,SFO,3469
55826,AVL,4007,ORD,3830
55827,AVP,4286,ORD,3830
55828,BAH,2057,DOH,2241
55829,BAH,2057,KWI,2176
55830,BAQ,2710,MIA,3576
55831,BCN,1218,EWR,3494
55832,BDA,4069,EWR,3494
55833,BDL,3825,IAD,3714
55834,BDL,3825,ORD,3830
55835,BDL,3825,YUL,146
55836,BDL,3825,YYZ,193
55837,BFD,5722,CLE,3486
55838,BFD,5722,JHW,7059
55839,BFL,3558,DEN,3751
55840,BFL,3558,IAH,3550
55841,BFL,3558,LAX,3484
55842,BFL,3558,SFO,3469
55843,BFS,465,EWR,3494
55844,BGM,4129,IAD,3714
55845,BHM,3811,DEN,3751
55846,BHM,3811,IAH,3550
55847,BHM,3811,ORD,3830
55848,BHX,469,BRU,302
55849,BHX,469,EWR,3494
55850,BIL,4021,DEN,3751
55851,BIM,1937,FLL,3533
55852,BIS,4083,DEN,3751
55853,BJL,1050,DKR,1084
55854,BJM,1120,NBO,4059
55855,BJX,1815,IAH,3550
55856,BJX,1815,LAX,3484
55857,BKK,3885,NRT,2279
55858,BKW,5724,IAD,3714
55859,BKW,5724,SHD,7062
55860,BNA,3690,CLE,3486
55861,BNA,3690,DEN,3751
55862,BNA,3690,EWR,3494
55863,BNA,3690,IAD,3714
55864,BNA,3690,IAH,3550
55865,BNA,3690,ORD,3830
55866,BOG,2709,EWR,3494
55867,BOG,2709,IAD,3714
55868,BOG,2709,IAH,3550
55869,BOG,2709,JFK,3797
55870,BOG,2709,MIA,3576
55871,BOI,3495,DEN,3751
55872,BOI,3495,LAX,3484
55873,BOI,3495,ORD,3830
55874,BOI,3495,SFO,3469
55875,BOM,2997,EWR,3494
55876,BON,2896,EWR,3494
55877,BON,2896,IAH,3550
55878,BOS,3448,CLE,3486
55879,BOS,3448,DEN,3751
55880,BOS,3448,DUB,599
55881,BOS,3448,EWR,3494
55882,BOS,3448,FRA,340
55883,BOS,3448,IAD,3714
55884,BOS,3448,IAH,3550
55885,BOS,3448,LAX,3484
55886,BOS,3448,MUC,346
55887,BOS,3448,ORD,3830
55888,BOS,3448,PTY,1871
55889,BOS,3448,SFO,3469
55890,BOS,3448,YHZ,73
55891,BOS,3448,YOW,100
55892,BOS,3448,YUL,146
55893,BOS,3448,YYZ,193
55894,BOS,3448,ZRH,1678
55895,BQN,2885,EWR,3494
55896,BRO,3738,IAH,3550
55897,BRU,302,ABJ,253
55898,BRU,302,BHX,469
55899,BRU,302,BJM,1120
55900,BRU,302,COO,245
55901,BRU,302,DKR,1084
55902,BRU,302,DLA,897
55903,BRU,302,EWR,3494
55904,BRU,302,FNA,1059
55905,BRU,302,GOT,687
55906,BRU,302,HAJ,352
55907,BRU,302,IAD,3714
55908,BRU,302,JFK,3797
55909,BRU,302,KGL,1165
55910,BRU,302,LAD,951
55911,BRU,302,MAN,478
55912,BRU,302,NSI,4161
55913,BRU,302,ORD,3830
55914,BRU,302,OUA,246
55915,BRU,302,PRG,1587
55916,BRU,302,SXB,1435
55917,BTR,3846,IAH,3550
55918,BTV,3711,EWR,3494
55919,BTV,3711,IAD,3714
55920,BTV,3711,ORD,3830
55921,BUF,3820,CLE,3486
55922,BUF,3820,EWR,3494
55923,BUF,3820,IAD,3714
55924,BUF,3820,ORD,3830
55925,BUR,3644,DEN,3751
55926,BUR,3644,SFO,3469
55927,BWI,3849,CLE,3486
55928,BWI,3849,DEN,3751
55929,BWI,3849,EWR,3494
55930,BWI,3849,IAH,3550
55931,BWI,3849,LAX,3484
55932,BWI,3849,ORD,3830
55933,BWI,3849,SFO,3469
55934,BZE,1957,EWR,3494
55935,BZE,1957,IAH,3550
55936,BZN,4020,DEN,3751
55937,BZN,4020,ORD,3830
55938,CAE,3561,IAD,3714
55939,CAE,3561,IAH,3550
55940,CAE,3561,ORD,3830
55941,CAI,1128,JFK,3797
55942,CAK,4112,ORD,3830
55943,CCS,2851,IAH,3550
55944,CDG,1382,EWR,3494
55945,CDG,1382,IAD,3714
55946,CDG,1382,ORD,3830
55947,CDG,1382,SFO,3469
55948,CDR,7066,DEN,3751
55949,CEC,5727,ACV,4384
55950,CEC,5727,SFO,3469
55951,CHO,4015,IAD,3714
55952,CHS,3806,CLE,3486
55953,CHS,3806,EWR,3494
55954,CHS,3806,IAD,3714
55955,CHS,3806,IAH,3550
55956,CHS,3806,ORD,3830
55957,CIC,3710,SFO,3469
55958,CID,4043,DEN,3751
55959,CID,4043,ORD,3830
55960,CKB,5730,IAD,3714
55961,CKB,5730,MGW,4284
55962,CKY,4162,DKR,1084
55963,CLD,4088,LAX,3484
55964,CLE,3486,ALB,3864
55965,CLE,3486,ATL,3682
55966,CLE,3486,AUS,3673
55967,CLE,3486,BFD,5722
55968,CLE,3486,BNA,3690
55969,CLE,3486,BOS,3448
55970,CLE,3486,BUF,3820
55971,CLE,3486,BWI,3849
55972,CLE,3486,CHS,3806
55973,CLE,3486,CLT,3876
55974,CLE,3486,CMH,3759
55975,CLE,3486,CUN,1852
55976,CLE,3486,DAY,3627
55977,CLE,3486,DCA,3520
55978,CLE,3486,DEN,3751
55979,CLE,3486,DFW,3670
55980,CLE,3486,DUJ,5734
55981,CLE,3486,ERI,4276
55982,CLE,3486,EWR,3494
55983,CLE,3486,FKL,4058
55984,CLE,3486,FLL,3533
55985,CLE,3486,FNT,4089
55986,CLE,3486,GRR,3685
55987,CLE,3486,GSP,4034
55988,CLE,3486,IAD,3714
55989,CLE,3486,IAH,3550
55990,CLE,3486,IND,3585
55991,CLE,3486,JHW,7059
55992,CLE,3486,LAS,3877
55993,CLE,3486,LAX,3484
55994,CLE,3486,LGA,3697
55995,CLE,3486,MCI,3458
55996,CLE,3486,MCO,3878
55997,CLE,3486,MKE,3717
55998,CLE,3486,MSP,3858
55999,CLE,3486,MSY,3861
56000,CLE,3486,ORD,3830
56001,CLE,3486,PBI,3722
56002,CLE,3486,PHX,3462
56003,CLE,3486,PKB,4114
56004,CLE,3486,RIC,3608
56005,CLE,3486,ROC,3622
56006,CLE,3486,RSW,3793
56007,CLE,3486,SDF,4014
56008,CLE,3486,SFO,3469
56009,CLE,3486,STL,3678
56010,CLE,3486,SYR,3745
56011,CLE,3486,TPA,3646
56012,CLE,3486,YYZ,193
56013,CLL,3715,IAH,3550
56014,CLO,2715,BOG,2709
56015,CLO,2715,MIA,3576
56016,CLT,3876,CLE,3486
56017,CLT,3876,EWR,3494
56018,CLT,3876,IAD,3714
56019,CLT,3876,IAH,3550
56020,CLT,3876,ORD,3830
56021,CME,1789,IAH,3550
56022,CMH,3759,CLE,3486
56023,CMH,3759,DEN,3751
56024,CMH,3759,EWR,3494
56025,CMH,3759,IAD,3714
56026,CMH,3759,IAH,3550
56027,CMH,3759,ORD,3830
56028,CMH,3759,YYZ,193
56029,CMX,5732,ORD,3830
56030,CNS,3322,GUM,2246
56031,COD,4344,DEN,3751
56032,COO,245,ABJ,253
56033,COS,3819,DEN,3751
56034,COS,3819,IAD,3714
56035,COS,3819,IAH,3550
56036,COS,3819,LAX,3484
56037,COS,3819,ORD,3830
56038,COS,3819,SFO,3469
56039,CPH,609,OSL,644
56040,CPR,3872,DEN,3751
56041,CRP,3744,IAH,3550
56042,CTG,2714,MIA,3576
56043,CTS,2287,GUM,2246
56044,CUN,1852,AUS,3673
56045,CUN,1852,CLE,3486
56046,CUN,1852,DEN,3751
56047,CUN,1852,EWR,3494
56048,CUN,1852,IAD,3714
56049,CUN,1852,IAH,3550
56050,CUN,1852,LAX,3484
56051,CUN,1852,ORD,3830
56052,CUN,1852,SFO,3469
56053,CUU,1797,IAH,3550
56054,CVG,3488,DEN,3751
56055,CVG,3488,EWR,3494
56056,CVG,3488,IAD,3714
56057,CVG,3488,IAH,3550
56058,CVG,3488,ORD,3830
56059,CWA,4045,ORD,3830
56060,CYS,3804,DEN,3751
56061,CYS,3804,WRL,5777
56062,CZM,1800,IAH,3550
56063,DAL,3502,IAH,3550
56064,DAR,1177,NBO,4059
56065,DAY,3627,CLE,3486
56066,DAY,3627,DEN,3751
56067,DAY,3627,EWR,3494
56068,DAY,3627,IAD,3714
56069,DAY,3627,ORD,3830
56070,DCA,3520,CLE,3486
56071,DCA,3520,DEN,3751
56072,DCA,3520,EWR,3494
56073,DCA,3520,IAH,3550
56074,DCA,3520,ORD,3830
56075,DCA,3520,SFO,3469
56076,DDC,5733,DEN,3751
56077,DDC,5733,LBL,4341
56078,DEL,3093,EWR,3494
56079,DEN,3751,ABQ,4019
56080,DEN,3751,AIA,7067
56081,DEN,3751,ALS,7073
56082,DEN,3751,AMA,3840
56083,DEN,3751,ANC,3774
56084,DEN,3751,ASE,7001
56085,DEN,3751,ATL,3682
56086,DEN,3751,AUS,3673
56087,DEN,3751,BFL,3558
56088,DEN,3751,BHM,3811
56089,DEN,3751,BIL,4021
56090,DEN,3751,BIS,4083
56091,DEN,3751,BNA,3690
56092,DEN,3751,BOI,3495
56093,DEN,3751,BOS,3448
56094,DEN,3751,BUR,3644
56095,DEN,3751,BWI,3849
56096,DEN,3751,BZN,4020
56097,DEN,3751,CID,4043
56098,DEN,3751,CLE,3486
56099,DEN,3751,CMH,3759
56100,DEN,3751,COD,4344
56101,DEN,3751,COS,3819
56102,DEN,3751,CPR,3872
56103,DEN,3751,CUN,1852
56104,DEN,3751,CVG,3488
56105,DEN,3751,CYS,3804
56106,DEN,3751,DAY,3627
56107,DEN,3751,DCA,3520
56108,DEN,3751,DFW,3670
56109,DEN,3751,DIK,7064
56110,DEN,3751,DRO,3713
56111,DEN,3751,DSM,3729
56112,DEN,3751,DTW,3645
56113,DEN,3751,EGE,4250
56114,DEN,3751,ELP,3559
56115,DEN,3751,EUG,4099
56116,DEN,3751,EWR,3494
56117,DEN,3751,FAR,4292
56118,DEN,3751,FAT,3687
56119,DEN,3751,FCA,4127
56120,DEN,3751,FLL,3533
56121,DEN,3751,FMN,3743
56122,DEN,3751,FRA,340
56123,DEN,3751,FSD,4009
56124,DEN,3751,GCC,4296
56125,DEN,3751,GEG,3467
56126,DEN,3751,GJT,4063
56127,DEN,3751,GRR,3685
56128,DEN,3751,GTF,3880
56129,DEN,3751,GUC,7051
56130,DEN,3751,HDN,4339
56131,DEN,3751,HLN,3504
56132,DEN,3751,HNL,3728
56133,DEN,3751,HSV,4113
56134,DEN,3751,IAD,3714
56135,DEN,3751,IAH,3550
56136,DEN,3751,ICT,3457
56137,DEN,3751,IDA,4100
56138,DEN,3751,IND,3585
56139,DEN,3751,ISN,3659
56140,DEN,3751,JAC,4027
56141,DEN,3751,KOA,3514
